Video ID,Title,Description,Channel Title,Video URL,Tags,Category,Published At,View Count,Comment Count,Duration,Captions Available,Caption Text,Location
iY2B6MPvTKM,YOUTUBE EXCLUSIVE: Kapil’s Laughter Cafe! Mallika Sherawat | The Great Indian Kapil Show,YOUTUBE EXCLUSIVE: Kapil's Laughter Cafe! Mallika Sherawat | The Great Indian Kapil Show Subscribe to my Channel: ...,Kapil Sharma,https://www.youtube.com/watch?v=iY2B6MPvTKM,[],,2024-12-22T13:00:51Z,749879,360,PT11M24S,TRUE,No English Captions Available,N/A
8Vkwpdj9BkA,First year VS third year #funny #comedy #couple #explore #shorts #marriage #relationships,,Rohit & Kanupriya,https://www.youtube.com/watch?v=8Vkwpdj9BkA,[],,2024-12-21T12:00:10Z,758234,149,PT1M,TRUE,No English Captions Available,N/A
UBxsaTTH-WQ,এক বেটার জ্বালা 🤣| Ak betar jala 😂| @RajbanshiVines,এক বেটার জ্বালা | Ak betar jala | ‎@RajbanshiVines বন্ধুরা যারা আমাদের চ্যানেলে ...,Rajbanshi Vines,https://www.youtube.com/watch?v=UBxsaTTH-WQ,[],,2024-12-20T08:30:08Z,735408,1175,PT23M23S,TRUE,No English Captions Available,N/A
yvISFoWeUc0,"Bhale Mogudu Full Comedy Movie - Rajendra Prasad , Rajini","Watch Bhale Mogudu Full Comedy Movie - Rajendra Prasad , Rajini, Satyanarayana, Gollapudi Maruti Rao, Annapoorna, ...",Manisha Arts,https://www.youtube.com/watch?v=yvISFoWeUc0,[],,2016-02-24T16:11:02Z,728827,169,PT2H29M28S,TRUE,No English Captions Available,N/A
eKCsnOLubKg,"Shree Kesh COMEDY DARBAR | Episode 17 | Girish, Manas, DonG | Young Wave, UNA | Gauri, Bijay","Shree Kesh COMEDY DARBAR | Episode 17 | Rapper Girish Khatiwada, Manas Ghale, Mahesh DonG | Young Wave, UNA ...",OSR Reality,https://www.youtube.com/watch?v=eKCsnOLubKg,[],,2024-12-20T15:45:06Z,726743,1316,PT1H18M2S,TRUE,No English Captions Available,N/A
tCpsNpgJw54,ಮಮ್ಮಿ ಮುಂದ ಹೇಳ್ತೇನ | Kannada Comedy | Short Film | Lapang Raja,"Get Ready for ಮಮ್ಮಿ ಮುಂದ ಹೇಳ್ತೇನ, In this exciting Kannada short film, you will experience a rollercoaster of ...",Lapang Raja,https://www.youtube.com/watch?v=tCpsNpgJw54,[],,2024-10-22T12:29:18Z,724131,483,PT30M54S,TRUE,No English Captions Available,N/A
TiDq1jeuZyQ,🤣😃 Husband Build up #shortvideo #shortsvideo #comedy @SonAndDadOfficial,Husband Build up #shortvideo #shortsvideo #comedy ‎@SonAndDadOfficial In this video Pranesh mom and daddy about weight ...,Son And Dad,https://www.youtube.com/watch?v=TiDq1jeuZyQ,[],,2024-12-21T10:30:12Z,719679,50,PT1M,TRUE,No English Captions Available,N/A
PEK6wrlp52Q,#aartijalgaonkar #comedy #marathicreater #shortvideos #funny #marathicontentcreator #ajcontent #fun,,Aarti Jalgaonkar ~ Aaru 🦋,https://www.youtube.com/watch?v=PEK6wrlp52Q,[],,2024-12-21T07:03:33Z,722442,36,PT26S,TRUE,No English Captions Available,N/A
bgP3YglS8nM,❤️😢🤣🙏மொழிக்கு பழி #shortsfeed #viral #shortvideos #trending #comedy | Peterudathey,Welcome to Peterudathey! Life is beautiful ❤️ Join us on ------------------------------------------------------- Facebook: ...,Peterudathey,https://www.youtube.com/watch?v=bgP3YglS8nM,[],,2024-12-15T08:00:28Z,714248,58,PT59S,TRUE,No English Captions Available,N/A
CAAyOsgNRT4,ಕರಿಬೇವು ಸೊಪ್ಪಿನ ಜಗಳ ಫುಲ್ ವಿಡಿಯೋ #comedy #kannada #youtubeshorts #funny #creator,,PRASAD_JACKY,https://www.youtube.com/watch?v=CAAyOsgNRT4,[],,2024-07-20T09:08:35Z,703068,236,PT6M49S,TRUE,No English Captions Available,N/A
Maj2ZUZ908U,ଶ୍ରୀକ୍ଷେତ୍ର ବୋହୁ Vs ଭଦ୍ରକ ବୋହୁ||SHREEKHETRA BOHU VS BHADRAK BOHU | MR DEVA || BIKI RAKI,Brand Partnership : Abhimanyu Dream Productions ...,MR DEVA,https://www.youtube.com/watch?v=Maj2ZUZ908U,[],,2024-12-08T06:06:59Z,710857,451,PT38M56S,TRUE,No English Captions Available,N/A
QzKwyjOxVjY,All Comedians Full Comedy Scenes || Telugu Comedy Scenes || #idreamdaily,All Comedians Full Comedy Scenes || Telugu Comedy Scenes || #idreamdaily #comedians #telugucomedyscenes ...,iDream Daily,https://www.youtube.com/watch?v=QzKwyjOxVjY,[],,2024-10-13T05:00:27Z,698324,36,PT52M29S,TRUE,No English Captions Available,N/A
9M_zoeXurcU,🌀🌀Peelings chill climate😂 | #shorts #comedy #funny #pushpa2,,Naresh Kuruvilla,https://www.youtube.com/watch?v=9M_zoeXurcU,[],,2024-12-13T10:01:00Z,697975,42,PT18S,TRUE,No English Captions Available,N/A
O6zY0Zni1qg,Family 426 : Gurchet Chitarkar | Full Punjabi Movie | Punjabi Comedy Movies @ShemarooPunjabi,Download the app now and share it with all the asli fans https://shemaroome.app.link/3bXPuCK9cX Give a missed call on ...,Shemaroo Punjabi,https://www.youtube.com/watch?v=O6zY0Zni1qg,[],,2012-11-16T08:24:13Z,676877,11,PT1H18M43S,TRUE,No English Captions Available,N/A
6rmAPnfjMyE,Raja ka nyay..😂 #comedy #anandraja #comedyvideos #funny #shortvideos,,Anand raja official,https://www.youtube.com/watch?v=6rmAPnfjMyE,[],,2024-12-16T10:07:51Z,708604,37,PT2M25S,TRUE,No English Captions Available,N/A
QZSl_HJQpLQ,Bantu Kidnaps Doctor&#39;s Son | Ala vaikunthapurramuloo | Allu Arjun | Pooja Hegde |Telugu Comedy Scene,Ala Vaikunthapurramuloo (2020) - Telugu Movie To Watch The Full Movie Ala Vaikunthapurramuloo ...,Gemini Comedy,https://www.youtube.com/watch?v=QZSl_HJQpLQ,[],,2024-12-21T12:36:00Z,664460,33,PT7M33S,TRUE,No English Captions Available,N/A
RlqKqCLGN6E,🌀🌀Magic spray🪄 45 years…#shorts,tamil #comedy #trending #funny.,Naresh Kuruvilla,https://www.youtube.com/watch?v=RlqKqCLGN6E,[],,2024-08-05T10:00:28Z,674215,68,PT59S,TRUE,No English Captions Available,N/A
p86wiunNjuc,खजाने का नक्शा 💰 #comedy #jagga #funny #aaganwadikebacche #trending #shorts #dhonisir #viralvideo,,Aanganwadi Ke Bacche,https://www.youtube.com/watch?v=p86wiunNjuc,[],,2024-12-19T11:32:41Z,657696,28,PT1M,TRUE,No English Captions Available,N/A
E6FgHtqk0Rk,ଦଶମ ପରୀକ୍ଷା ||10th EXAM ||ODIA COMEDY ||SANGRAM DAS ||EXAM COMEDY ||MR GULUA ||SCHOOL COMEDY ||,Video ଭଲ ଲାଗିଲେ share କରିବାକୁ ଜମା ଭୁଲିବେନି ll ଯଦି କୌଣସି ଭୁଲ ଥାଏ ମତାମତ ...,Sangram Das,https://www.youtube.com/watch?v=E6FgHtqk0Rk,[],,2023-03-26T05:30:07Z,644676,286,PT9M26S,TRUE,No English Captions Available,N/A
DUzmpA16PAo,Jena Dahibara || ଜେନା ଦହିବରା || Biki Raki || Mr Deva || Odia Comedy || Kartika Purnima Special ||,Get FREE SOFT   in Pranav's telegram channel and win today - https://telerost.info/l/jFZjHWoS/?_add_name_2433_P7 Thanks ...,Biki Raki,https://www.youtube.com/watch?v=DUzmpA16PAo,[],,2024-11-05T02:15:01Z,631526,405,PT22M8S,TRUE,No English Captions Available,N/A
fXmf8nH8aPU,इस दिवाली सिर्फ़ हंसी के पटाखों का धमाका |Best Comedy Scenes |Johnny Lever | Paresh Rawal |कॉमेडी सीन,इस दिवाली सिर्फ़ हंसी के पटाखों का धमाका |Best Comedy Scenes |Johnny Lever | Paresh ...,Shemaroo Comedy,https://www.youtube.com/watch?v=fXmf8nH8aPU,[],,2024-11-01T13:00:58Z,625915,27,PT18M52S,TRUE,No English Captions Available,N/A
2PEka1H9umo,Dhan Kata  Bangla Comedy Video /চাষের দিন বাংলা কমেডি ভিডিও/Purulia New Bangla Comedy Video 2024,BANGLA_VINES#Newbanglacomedyvideo#nwcomedyvideo#Dhankatacomedyvideo#Dhankatabanglcomedyvideo# ...,Bangla Vines,https://www.youtube.com/watch?v=2PEka1H9umo,[],,2024-12-05T01:30:53Z,616593,673,PT17M30S,TRUE,No English Captions Available,N/A
X_ohcrsm4zg,Kartik Masar Kunua || କାର୍ତ୍ତିକ ମାସର କୁନୁଆ || New Sambalpuri Comedy || Dreamx Films || Pranakishor,"ଘୋଷଣା ନାମା, ଏହି ଭିଡିଓ ଟି ପ୍ରଥମ ରୁ ସରିବା ପର୍ଯ୍ୟନ୍ତ ପୁରାପୁରି ...",Dreamx Films,https://www.youtube.com/watch?v=X_ohcrsm4zg,[],,2024-11-08T03:54:55Z,614003,318,PT30M47S,TRUE,No English Captions Available,N/A
9eH3Uy-kTeM,#sonumalang #comedy 😂😂😂,, Jhingan Comedy,https://www.youtube.com/watch?v=9eH3Uy-kTeM,[],,2024-12-12T09:48:11Z,611814,34,PT1M,TRUE,No English Captions Available,N/A
whpdX75T5O8,Chatnee kate...🥺😂😂#kannada #comedy #shots,,John sameer's Adda,https://www.youtube.com/watch?v=whpdX75T5O8,[],,2024-12-19T05:36:24Z,611007,26,PT58S,TRUE,No English Captions Available,N/A
czbDHwr1mDI,Sura | Back-to-Back Comedy Scenes | Thalapathy Vijay | Vadivelu | Tamannaah | Adithya TV,Get ready for a laughter marathon! Thalapathy Vijay and Vadivelu team up for back-to-back hilarious moments in these classic ...,Adithya TV,https://www.youtube.com/watch?v=czbDHwr1mDI,[],,2024-12-21T10:30:22Z,595187,102,PT32M14S,TRUE,No English Captions Available,N/A
x8OHeBwPrPg,पागल कि दिवाली | comedian vipul hindi | hindi comedy,Title name - पागल कि दिवाली | comedian vipul hindi | hindi comedy Artist name Makvana vipul Mamta mehta Rathod ...,Comedian vipul Hindi,https://www.youtube.com/watch?v=x8OHeBwPrPg,[],,2024-10-18T01:30:34Z,603922,187,PT4M25S,TRUE,No English Captions Available,N/A
aykIiYkv2dU,Pushpa 2 😎 with biwi no.1😂#comedy #biwino1 #funny #youtubeshorts #golu008 #pushpa2,,GOLU008,https://www.youtube.com/watch?v=aykIiYkv2dU,[],,2024-12-13T06:31:00Z,590635,226,PT1M,TRUE,No English Captions Available,N/A
_A__Tc49W_8,AI Maa Kahani || ଆଇ ମା କାହାଣୀ || Biki Raki || Mr Deva || Odia Comedy ||,"Thanks For Your Big Support ▻Cast: Biki Raki , Mr Deva , Barsha , Sona , Ganesh , Manasa , Naren , Sardar , Gudu , Babu And ...",Biki Raki,https://www.youtube.com/watch?v=_A__Tc49W_8,[],,2024-10-27T04:30:27Z,582028,622,PT23M24S,TRUE,No English Captions Available,N/A
